batch_num,src_lang,tgt_lang
59,", sirtou pou evit konfizion ant son « ing » kouma nou trouve dan bann mo ki sorti depi Angle kouma miting , parking , chiping , etc","""Especially to avoid confusion between the sound ""ing"" as found in English words like meeting, parking, chipping, etc."""
59,"; (c) dan bann mo kreo l maskilin ki antrenn enn feminin an « enn » : afriken, ameriken , agaleen , etc","""; (c) in Creole words that enter the feminine form with ""enn"": afriken, ameriken, agaleen, etc."""
59,"Vwayel konplex « -œ » vs « -er » ek « u » Dan Kreol Morisien, ena plizier mo ki sorti depi Angle avek prononsiasion « -er » dan pozision final (tel ki nou trouv li, par exanp, dan « lead er », « manag er », « cut ter », etc","""Complex vowel ""-œ"" vs ""-er"" and ""u"" In Mauritian Creole, there are several words that come from English with the pronunciation ""-er"" in the final position (such as we find it, for example, in ""leader"", ""manager"", ""cutter"", etc"""
59,) e ki fi nn gard plizoumwin sa prononsiasion-la kan zot finn rant dan Kreol,) and women have kept the pronunciation when they entered into Creole
59,Grafi-larmoni ti fer propozision pou servi « œ » kouma enn nouvo sinbol pou reprezant sa son-la,"The Grapho-harmony proposed to use ""œ"" as a new symbol to represent this sound"
59,"Seki finn donn nou bann mo kreol ki ekrir dan sa fason-la : ‘ marstœr’ (‘master’ an angle) , ‘ofisœr’ (‘officer’ an angle) , ‘printœr’ (‘printer’ an angle) , ‘mixœr’ (‘mixer’ an angle), etc","""Which have given us Creole words written in this way: 'marstœr' ('master' in English), 'ofisœr' ('officer' in English), 'printœr' ('printer' in English), 'mixœr' ('mixer' in English), etc."""
59,Me Grafi-larmoni ti propoz sa opsion-la zis lor enn baz “sey-seye” an-ata ndan konn reaksion ba nn itilizater,"However, the Grapho-Harmony proposed this option based on a ""trial"" and the reactions of users"
59,"Kan lekip ki finn travay lor Diksioner Morisien ti pibliye version prototip diksioner-la an , zot ti servi œr ladan, par exanp, dan bann mo kouma bœrgœr (depi Angle burger ) ek brœshin g (depi Angle brushing )","""When the team that worked on the Morisien Dictionary published a prototype version of the dictionary, they used œr in it, for example, in words like bœrgœr (from the English burger) and brœshing (from the English brushing)"""
59,"Komanter negatif ki finn gagne par bann itilizater diksio ner-la lor sa opsion-la, finn obliz lekip-la reget so pozision lor sa kestion-la","""Negative comments received from users of the dictionary on this option forced the team to reconsider its position on this issue"""
62,: ‘ loin’ ou ‘louin ’ (‘loin’) ek ‘ moi ns’ ou ‘ mouins ’ (‘moins’),‘loin’ ou ‘louin’ ('loin') et ‘moin ns’ ou ‘mouins’ ('moins')
62,"Se pou sa bann rezon-la ousi ki Komite Teknik lor Lortograf Kreo l Morisien finn trans an faver “w ’ ek propoz pou zeneraliz so itilizasion dan bann lezot-ka mem si nou konsian ki dan sertin milie, ena ankor detrwa ti rezerv lor itilizasio n « wa » dan plas « oi » dan bann mo kouma mwa , ledwa , lerwa , etc","""C'est pour ces raisons aussi que le Comité Technique sur l'Orthographe du Créole Mauricien a opté en faveur du ""w"" et propose sa généralisation dans d'autres cas, même si nous sommes conscients qu'il y a encore quelques réserves sur l'utilisation de ""wa"" au lieu de ""oi"" dans des mots comme mwa, ledwa, lerwa, etc."""
62,"Sel exsepion ki nou sigzere isi se diferans ki kapav (ek mem swetab) fer ant lwe (« mo pe lwe mo loto ») ek loue (« mo pe loue mo Bondie »), etan done di ferans sinifikasion ek pr ononsiasion ki ena isi","""La seule exception que nous suggérons ici est la différence (et même subtile) entre lwe ('je lis mon livre') et loue ('je loue [louange] mon Dieu'), étant donné la différence de sens et de prononciation qui existe ici."""
62,Rezime: kriter ki finn gid bann opsion grafik isi Nou pou terminn sa parti-la par enn rezime lor bann kriter ki finn gid nou bann opsion grafik isi,Résumé: critères qui ont guidé les options graphiques ici Nous terminerons cette partie par un résumé des critères qui nous ont guidés dans nos choix graphiques ici
62,( ) Kriter prinsipal: korespondans fonik-grafik Kriter prinsipal ki finn dominn bann sw a se kriter korespondans fonik-grafik,( ) Critère principal: la correspondance phonétique-graphique Le critère principal qui a dominé nos actions est le critère de correspondance phonétique-graphique
62,"Setadir ki otan ki posib, nou finn sey fe r bann let alfabe kores ponn ek bann son ki nou servi kan nou koz Kreol","""Cela signifie que dans la mesure du possible, nous avons essayé de rendre les lettres de l'alphabet correspondant aux sons que nous utilisons en créole quand nous parlons"""
62,"Dan bann ka kot kriter kore spondans fonik-grafik pa ti sifizan pou amenn klarte, swa parski li kree bann anbigwite anterm lektir, swa parski li permet plizier posibilite anterm lektir ek lekritir, nou finn aplik le zot kriter, san ki ena forseman enn yerarsi ant zot","""Dans les cas où le critère de correspondance phonétique-graphique n'était pas suffisant pour apporter de la clarté, soit parce qu'il créait des ambiguïtés entre la lecture, soit qu'il permettait plusieurs possibilités entre la lecture et l'écriture, nous avons appliqué leurs critères, sans nécessairement avoir une hiérarchie entre eux"""
62,"Parmi bann kriter-la, ena: ( ) Transparans onivo lektir; ( ) Proximite ek enn grafi ki mw in etranze pou bann itilizater; ( ) Efikasite pedagozik itiliz enn graf em (let alfabe) konpa re ek enn lot; ( ) Resepsion par piblik-itilizater","""Parmi ces critères, il y a: ( ) Transparence au niveau de la lecture; ( ) Proximité et une orthographe qui semble étrange pour les utilisateurs; ( ) L'efficacité pédagogique d'utiliser une graphie (lettre de l'alphabet) simple et comparable à un autre; ( ) Réception par le public-utilisateur"""
62,"Detrwa ka konsonantik partikilie: let “C”, groupman konsonn dan koumansman ek lafin sertin mo","""Trois cas consonantiques particuliers: la lettre 'C', les groupes de consonnes au début et à la fin de certains mots"""
62,Let “C” Kouma nou finn dir pli lao (get seksion,Lettre 'C' Comme nous l'avons dit précédemment (voir section
63,"), mem si let “C” an limem pena okenn fonksion spesifik dan Kreol Morisien, ena detrwa ka, ki fer parti nou liniver vizio- sinbolik, kot li neseser servi li kouma enn sign dist inktif an limem","Even though the letter ""C"" in itself does not have any specific function in Mauritian Creole, there are three cases, which form part of our visual language-symbols, where it is necessary to use it as a distinctive and characteristic sign in the language."
63,"Par exanp, kan nou pou ekrir CD (ki fode pa konfonn ek verb sede, depi Franse « céder »), VCD, CV (ki fode pa konfonn ek seve, depi Franse « cheveux »)","For example, when we write CD (which should not be confused with the verb ""céder"" in French), VCD, CV (which should not be confused with ""seve"", from French ""cheveux"")."
63,"Groupman konsonn dan koumansman sertin mo Ena sertin mo an Kreol ki prezant dan zo t koumansman, posibilite ki permet ekrir zot swa avek enn konsonn sinp ( sikolozi ek sikiat, par exanp), swa avek enn groupman konsonn ( psikolozi ek psikiat , par exanp)","Certain words in the beginning of some words have certain consonant clusters, possibility that allows them to be written either with a single consonant (psychology and psychiatry, for example), or with a group of consonants (psychology and psychiatry, for example)."
63,"Dan zot ka, nou rekomande ki mintenir toule de e konsider enn kouma enn varyant pou lot-la","In your case, we recommend to keep both and consider one as a variant of the other."
63,"Etan done ki sa bann mo-la servi dan bann kontext sosial bien pres i e dan bann rezis plito elve, nou propoze ki kan ekrir, ko nsider form long kouma re ferans ek form kourt kouma varyant","Given that these words are used in very specific social contexts and in rather elevated speeches, we suggest that when writing, consider the long form as a reference and the short form as a variant."
63,"Sa vedir, par exanp, ki psikolozi ek psikiat pou konsidere kouma referans, alor ki sikolozi ek sikiat pou konsidere koum a varyant","This means, for example, that psychology and psychiatry are considered as references, while mythology and syca are considered as variants."
63,"Groupman konsonn dan lafin sertin mo Ena ousi bann mo ki prezant mem karakter istik, me dan zot lafin","Certain words also have characteristics, but in their endings."
63,"Par exanp artis(t), ki kapav ekrir avek ouswa san so “t” final: artist ouswa artis","For example, artist, which can be written with or without its final ""t"": artist or artis."
63,"Nou kapav sit ousi bann lezot lexanp : res ouswa rest, exak ouswa exakt , tex ouswa text , etc","We can also site other examples: res or rest, exact or exact, text or text, etc."
63,"Nou rekomandasion pou sa ba nn ka-la: dan ka kot efasma n dernie son finn etabli dan enn fason sistematik ek definitif, nou pa pou azout li, me kan so efasman pa zeneralize dan enn fason sistematik, li pref erab azout li, sirtou si zot debous lor bann derivasion","Our recommendation for this case: in cases where the etymology of the last sound has been established in a systematic and definitive manner, we will not add it, but when its etymology is not generalized in a systematic way, it is preferable to add it, especially if they are based on derivations."
64,"Par exanp text donn textiel par derivasi on (alor ki sex donn sexiel ), artist donn artistik, exakt donn exakteman , etc","""For example, text gives textual, while artist gives artistic, exact gives exactly, etc."""
64,"em PARTI REGLEMAN LOR LEZOT KONVANSION ORTOGRAFIK KONSERNAN KREOL MORISIEN (Ponktiasion, zour lasemenn, mwa dan lane, langaz, nom pr op ek toponim, itlilizasion tredinion ek apostrof, indi kasion ler ek kantite, sinbol pou bann size teknik, siantifik, etc)","""PARTICULARLY UNDER THE OTHER ORTHOGRAPHIC CONVENTIONS CONCERNING MAURITIAN CREOLE (Punctuation, days of the week, months, language, proper nouns and toponymy, traditional uses and apostrophes, indication of time and quantity, symbols for technical and scientific terms, etc)"""
64,"Andeor bann let, ena ousi bann lezot konva nsion ki konsern lekritir an Kreol e ki merit latansion","""In addition to the letters, there are also other conventions concerning writing in Creole that deserve attention"""
64,"Zot konsern: ponktiasion, lortogra f pou bann zour lasemenn ek bann mwa dan lane, lortogra f pou dezign langa z, nom prop ek t oponim, itlilizasion tredinion ek apostrof, in dikasion ler ek kantite, si nbol pou bann size teknik, siantifik, etc","""They concern: punctuation, spelling for the days of the week and months in the year, spelling for the design of languages, proper nouns and toponymy, traditional uses and apostrophes, indication of time and quantity, symbols for technical and scientific terms, etc."""
64,Nou pou pre zant enn-par-enn sa bann di feran ka-la e regleman ki akonpagn zot,We will present each of these foreign terms and the rules that accompany them
64,"Sistem ponktiasion ki ena dan Angle ek dan Franse en a boukou pwin an komin, me ena ousi detrwa ti diferans","""The punctuation system in English and in French have a lot in common, but there are also a few small differences"""
64,"Etan done pli gran difizi on Angle lor plan administratif ek ofisiel, me ousi dan sistem edikatif Moris, Grafi-larmoni ti propoze ki Kreol Morisien align li lor sist em ponktiasion Angle","""Given the greater difficulty in English on an administrative and official level, but also in the Mauritian educational system, Grafi-larmoni proposed that Mauritian Creole align itself with the English punctuation system"""
64,Sa prinsip-la finn aprouve par bann manb AKreol Morisyen dan renion ki finn ena Mardi Desam,This principle was approved by Mauritian Creole member in a meeting that took place on Tuesday 10th December.
64,"Si nou aplik regleman-la lor diferan laspe ki konsern Lortograf Kreol Morisien, so konsekans se ki nou bizin servi let kapital pou ekrir bann zour lasemenn, bann mwa dan lane, nom bann langaz ek nom bann pe p/kominote:","""If we apply these rules to different aspects concerning Mauritian Creole spelling, the consequence is that we must use uppercase letters to write the days of the week, the months in the year, names of languages and names of communities:"""
64,"Zour lasemenn, mwa dan lane ek nom bann langaz • Zour lasemenn: Lindi, Mardi, Merkredi, Zedi, Vandredi, Samdi ek Dimans","""Days of the week, the months in the year and names of languages • Days of the week: Monday, Tuesday, Wednesday, Thursday, Friday, Saturday and Sunday"""
65,"• Mwa : Zanvie, Fevriye, Mars, Avril, Me, Zien (Zin), Zilie, Out, Septam, Oktob, Novam ek Desam","""Months: January, February, March, April, May, June (Zin), July, August, September, October, November and December"""
65,"• Langaz : Angle, Bhojpouri, Franse, Go ujrati, Hakka, Hindi, Kantone, Kreol, Kreol Morisien, Ourdou, Mandarin , Marathi, Tamil, Telegou, etc","""Languages: English, Bhojpuri, French, Gujarati, Hakka, Hindi, Cantonese, Creole, Mauritian Creole, Urdu, Mandarin, Marathi, Tamil, Telugu, etc"""
65,"• Nom bann pep/kominote : Angle, Franse, Goujrati, Kreol, Indien, Indou, Marathi, Mizilman, Morisien, Sinwa, Tamoul, Telegou, etc","""Names of people/communities: English, French, Gujarati, Creole, Indian, Hindu, Marathi, Muslim, Mauritian, Chinese, Tamil, Telugu, etc"""
65,"Atansion: kan term ki dezign enn langaz (ouswa enn pep/kominote), li enn azektif e non pa enn nom, reg kapital pa aplike","""Attention: when term designating a language (or a people/community), it is an adjective and not a noun, uppercase is not used"""
65,"Dan sa ka-la, bizin servi enn ti-let kouma tou lezot azektif an Kreol","""In this case, a hyphen must be used like any other adjective in Creole"""
65,"Exanp: lang kreol , liv angle , text franse, prodwi morisien, etc","""Example: Creole language, English book, French text, Mauritian product, etc"""
65,"Sign ponktiasion Pou bann sign ponktiasion, kan serv i: pwin, virgil, pwin-vir gil ek de-pwin, zot tou bizin kole ek dernie let ki vinn avan kouma an Angle (an konparezon ek Franse kot de-pwin ek pwin-virgil detase ek dernie let ki presed zot)","""Punctuation marks For punctuation marks, we can use: period, comma, period-comma and semi-colon, all should be followed by the last letter in English (as compared to French where semi-colon and period-comma are detached and the last letter comes before them)"""
65,"Nom + artik defini Komite Teknik pou Lortograf Kreol Morisien finn align li lor propozision Grafi- larmoni e rekomande ki mintenir prinsip gard enn tredinion ant enn nom ek so lartik defini “ -la”, kouma li ete dan lexanp tifi-la, garson-la, ouswa papa-la inn koz ek madam-la","""Noun + definite article The Technical Committee for Mauritian Creole Orthography has aligned itself with the principle of maintaining a tradition between a noun and its definite article “ -la”, as seen in the examples “girl-la”, “boy-la”, or “father-la” talked with “madam-la”"""
65,"Me kan lartik defini “- la” separe ek so nom par enn (ouswa enn bann lezot) mo, nou rekomande , parey kouma Grafi-larmoni, ki pa servi tredinion","""But when the definite article “- la” is separated from its noun by one (or more) words, we recommend, like Grafi-larmoni, not to follow the tradition"""
65,"Exanp: sa garson intelizan la, sa t ifi ki finn met rob rouz la","""Example: that intelligent boy, that girl wearing a red dress"""
66,"Mo-konpoze Tredinion servi ousi dan konstriksion sert in mo konpoze: akt-de se, aryer-granper, bien-et, demi-er, demi-frer, fouter-dezord, gardien-kanpman, gard-malad, gro-lebra, gro-palto, koson-maron, lake-lay, lake-zwanion, lamour-prop, madam-sere","""I- compose Tradition is also used in construction to serve as a composition: actor-second, ancestor-great, well-and, half-first, half-brother, disorganizer, field-guardian, guard-sick, big-hyena, big-pelato, brown-cocon, lake-law, lake-swain, love-master, lady-servant"""
66,"madam-zanlwi, meter-dife, non-rezidan, nw ar-fam, o-fonksioner, oter-konpoziter, pom-zako, san-lamourprop, Sid-Afrikin, taxi-maron, taxi-trin, zozo-maniok, etc","""madam-angel, fire-meter, non-resident, new-of-family, officer, other-composer, palm-sugar, without-love-prop, South-African, sea-taxi, train-taxi, manioc-bird, etc"""
66,"Prefix “ti-”, “gro-” ek “gran-” Nou rekomande ki servi tredinion ousi dan bann mo ki konstrir ek prefix “ti-”, “gro-” ek “gran-”","""Prefix “ti-”, “big-” and “grand-” We recommend using Tradition also in constructions which are constructed with the prefix “ti-”, “big-” and “grand-”"""
66,"An zeneral, sa trwa mo-la se bann azektif ki fer refe rans ek tay ouswa dimansion enn kiksoz: “enn ti loto”, “en n gro loto”, “enn gran lakaz”","""In general, these three roots are adjectives which refer to size or dimensions of something: “a small boat”, “a big boat”, “a big house”"""
66,Me ena ka kot servi zot avek enn sinifikasion ki diferan ek sinifi kasion ki zot azektif done,But it can be used with a meaning that is different from the meaning the adjective gives
66,"Par exanp, dan fraz: “li tom enn ti-fami ar mwa ”, “ti-” pa fer referans ek tay ou dimansion me ek distans sosial","""For example, in sentences like: “he met a little family with me”, “small-” does not refer to size or dimension but to social distance"""
66,“Ti-fami” vedir enn fami “elwagne”,"""“Little family” means a “narrow family”"
66,Parey pou “ti-pwa” ek “gro- pwa” kot se plito enn varyete ki pe met an evidans plito ki groser enn pwa,Similarly for “small -weight” and “big- weight” where it is more a variety that is emphasized more than the size of a weight
66,Dayer nou kapav gagn bann ko nstriksion avek enn “ gro ti-pwa ” ouswa enn “ ti gro- pwa”,"Yesterday we can do constructions with a ""big little-weight” or a ""little big-weight”"
66,"Donk, dan sa bann ka-la, “ti-” ek “g ro-” se bann prefix et non bann azektif","""Therefore, in these cases, “small-” and “big-” are prefixes and not adjectives"""
67,"Parey kouma dan “ gran-fami ” ouswa “ gran-nasion ”, kot gran fer referans stati sosial enn kiksoz plito ki so grander","""Similar to in the ""grand-family"" or ""grand-nation"", where the word grand refers to something larger than itself"""
67,"A partir la, re gleman ortogr afik li koumsa: kan “ti-”, “gro-” ek “gran-” servi k ouma azektif, pena tred inion","""From there, the spelling rule is applied as follows: when ""ti-"", ""gro-"" and ""gran-"" are used as adjectives, there is no space between the prefix and the base word"""
67,"Kan zot servi kouma prefix, ena tred inion, sof dan detrwa ka kot finn deza ena fizion, kouma granper ek granmer","""When they are used as prefixes, there is a space, except in three cases where there is already a hyphen, such as granper and granmer"""
67,Rediplikasion bann mo Prosede rediplikasion kons idere par bann lingwist k ouma enn parmi bann form derivasion lexikal (setadir mekanism ki permet konstr ir bann nouvo mo apartir stok ki deza existe) ki spesif ik ek laplipar ba nn lang kreol,Reduplication Reduplication words are considered by linguists as one of the lexical derivation forms (meaning the mechanism that allows for the construction of new words from existing stock) that is specific and most prevalent in most Creole languages
67,"Redi plikasion, li enn prosede kot enn lang pran enn mo, e kree enn lot mo avek li, zis par lefe repetision","""Reduplication is a process where a language takes a word and creates another word with it, solely through repetition"""
67,"Par exanp, alor ki Angle ek Fran se finn servi sifix -ish ek - âtre respektivman pou kree bann nouvo mo apartir enn azektif ki ti deza existe (se koumsa ki nou finn gagn bluish , reddish ek greenish apartir blue , red ek green , respektivman, e bleuâtre , rougeâtre ek verdâtre , apartir bleu, rouge ek vert respektivman), an Kreol, zo t ekivalan finn kree apartir prosesis rediplikasion: ble finn donn ble-ble , rouz finn donn rouz-rouz , ek ver finn donn ver-ver","""For example, while English and French have used suffixes -ish and - âtre respectively to create new words from an existing adjective (hence we have bluish, reddish, and greenish from blue, red, and green, respectively, as well as bleuâtre, rougeâtre, and verdâtre from bleu, rouge, and vert respectively), in Creole, the equivalent has been created from reduplication processes: bleu has given ble-ble, rouge has given rouz-rouz, and vert has given ver-ver"""
67,"Komite lor Lortograf Kreol Morisien reko mande ki servi tred inion pou ekrir bann mo ki rediplike an Kreol, swa dan mem form: lagli-lagli, gro-gro, tipti-tipti , etc","""The Committee on Mauritian Creole Spelling recommends the use of hyphens to write words that are reduplicated in Creole, either in the same form: lagli-lagli, gro-gro, tipti-tipti, etc."""
67,", swa dan bann form sinp ki alterne : mars-marse , roul-roule , bat-bate, etc",""", or in simple forms that alternate: mars-marse, roul-roule, bat-bate, etc."""
67,", swa ankor dan bann form kontradiktwar konplex: ale-vini, rise-pouse, tonbe-leve , etc",""", or even in complex contradictory forms: ale-vini, rise-pouse, tonbe-leve, etc."""
67,Lizibilite bann mo konpoze ki long,Readability of composed long words
68,"Tredinion dan Kreol Morisien kapav servi ousi pou separ bann inite morfolozik ki fer parti bann mo-konpoze ki lo ng, ek rann zot pli lizib","""Traditionally in Mauritian Creole, it can also be used to separate morphological units that are part of composite words that contain -ng, making them more readable"""
68,"Masinn-a-lave ek masinn-a-koud , par exanp, vinn pli sinp pou dekode ek pou lir kan nou servi tredinio n avan ek apre prepozision “-a” , ki si nou ekrir zot san (ou avek enn sel) tredinion: masinnalave/masinn-alave/masinna-lave ; masinnakoud/masinn-akoud/masinna-koud )","""The washing machine and sewing machine, for example, become simpler to decode and read when we use the trema n before and after the preposition “-a”, which if we write them without (or with just one) trema: washing machine; sewing machine"""
68,"Parey dan ka liezon: trwa-z-er , kat-r-er , etc","""Similarly in compound words: three-wheeler, four-wheeler, etc."""
68,", ki pli sinp pou lir, ki si nou ekrir zot trwazer, katrer , etc","""which are easier to read, that if we write them as three wheel, four wheel, etc."""
68,"Ena bann exsepsion, ki probableman dete rmine par frekans iti lizasion, kot kapav met mo-la kouma enn sel in ite, san tredinion (ex: saldebin )","""There are exceptions, which are likely determined by frequency of use, where a compound word can be written as a single unit, without the trema (e.g: saldebin)"""
68,"Paramet pou pran an konsiderasion, isi, ka pav frekans itilizasion","""Frequency of use is an important consideration in this case"""
68,"Rol apostrof dan Kreol li idantik ek rol ki li ena dan lezot lang , setadir ki li servi sirtou pou mark bann diferan tip elizion ki gagne kan de mo ki servi kan pe koze, kontrakte zotmem pou donn enn form inik dan prononsiasion","""The role of the apostrophe in Creole is identical to its role in other languages, meaning it primarily serves to indicate different types of elision that occur when words are spoken, contracting themselves to give a unique form in pronunciation"""
68,"Bann lexanp ki Grafi-larmoni done : mo’nn koz ar li , li’a koz ar twa , nou ti’a kontan zwenn twa","""Examples given by Grafi-larmoni: I spoke to him, he spoke to you, we were happy to see you"""
68,"Me Grafi-larmoni signal difiki lte ki ena pou etann prinsip apostrof dan sertin ka (par exanp : mwale (mo ale), an’wale (anou ale) oubien zis wale (ou ale)) e li evok nesesite enn travay pli apro fondi lor sa kestion-la","""But Grafi-larmoni points out the difficulty that exists in extending the principle of apostrophe in certain cases (for example: mo ale (mo ale), an 'wale (anou ale) or just wale (ou ale)) and highlights the need for further investigation on this question"""
68,"Pou evit bann konfizio n initil, Komite Teknik panse ki etan done ki kontraksion dan prononsiasion li enn ma rk spesifik komini kasion oral, li ti pou preferab servi otan ki posib ba nn form long dan lekritir : « Anou ale » dan plas « nwale/n’wale », « mo oule vini » dan plas « mo le/mo’le vini », « li finn sorti » dan plas « li’nn sorti »","""To avoid initial confusion, the Technical Committee believes that since contractions in pronunciation are a common oral practice, it is preferable to use long forms the writing: ""Let's go"" instead of ""n'wale"", ""I want to come"" instead of ""mo le / mo'le vini"", ""he came out"" instead of ""li'nn sorti"""
72,"Seki eliminn posib ilite fizion ( enner, dezer, trwazer , etc","""what the obstacles to authentication by physis respect?"""
72,") • Parski « -er » enn eleman komin ki nou retrouve dan tou in dikasion ler, alor ki li pa existe an limem an Kreol, li lozik ki nou servi enn tredinion kan pe konstrir enn expresion avek li","""• Because "" -er "" is a common element found in all occasions when constructing an expression with it, although it does not exist in Creole itself, it is logical that we use a tradition when constructing an expression with it"""
72,"Donk, nou pou ekrir : enn-er, sink-er, set-er , etc","""Therefore, we will write: a--er, fi-ve-er, se-ve - er, etc"""
72,"• Parski bann konsonn liezon ki nou finn erite depi Franse servi kan pe koz Kreol, alor ki tousel zot pa vedir na nye, li obligatwar ki servi tredinion kan pe ekrir zot","""• Since the liaison consonants that we have inherited from French are used when speaking Creole, even though not all of them are pronounced, it is mandatory to use the tradition when writing them"""
72,"Donk, nou pou ekrir : de-z-er, trwa-z-er, si-z-er , etc","""Therefore, we will write: de-z- er, trwa- z- er, si-z- er, etc"""
72,"Sinbol pou indikasion ler Lor itlizasion sinbol pou indik ler an Kreo l, nou rekomande ki aplik mem prinsip ki finn aplike lao pou bann sinbol mezir, setadir ki nou align nou lor bann sinbol iniversel : h pou ler, min","""Symbol for time indication The use of time indication symbols in Creole, we recommend applying the same principles that have been applied elsewhere for measuring symbols, that is, aligning with universal symbols: h for hour, min"""
72,"pou minit (fakiltatif), s pou segonn (fakiltatif) ; a","""for minute (optional), s for second (optional); a"""
72,m pou avan-midi ; p,m for before-noon; p
72,Tablo rekapitilatif lor indikasion ler Ler prinsipal Deklinezon an minit Indikasion lor moman dan lazourne Sinbol Enn-er (variant inn- er) - gramatin/dimatin h a,Summary table of time indications Principal time Morning declension Declination in minutes Indication of moments in the day Symbol A-er (inn-er variant) - morning / morning h a
72,m De-z-er dis lapremidi h p,m De-z-er two in the afternoon h p
73,m Trwa-z-er mwin kinz lapremidi h p,At four fifteen p.m.
73,m Kat-r-er sink - h Sink-er -edmi - h Si-z-er kinz/-e-kar - h Set-er - - h Wit-er - - h Nef-er - - h Di-z-er - - h Onz-er - - h Midi - - h Minwi - - h,At four fifteen thirty
73,"Indikasion lane ek laz Mem prinsip ki nou finn servi pou indik ler kan pe ekrir Kreol, aplike kan pe indik lane ek laz, pou bann rezon ki apepre indantik","""Indication of year and time the same principle that we have been using to indicate when writing Creole, to apply when indicating year and time, for reasons that are almost identical"""
73,"Mem problem ki poze avek tredinion ek avek bann konsonn liezon ki finn erite depi Fran se (get explikasion pli lao, dan seksion","""The same problem posed by tradition and by liaison consonants inherited from French is (further explanation, in the section"""
73,"), avek diferans ki « an », kontrerman ek « -er », li existe an limem an Kreol","""), with the difference between 'an', 'contrariness' and '-er', it exists as well in Creole"""
73,"Rekomandasion pou ekrir zot pou apep re parey, sof dan bann ka kot li pa nesese r met tredinon pou lir li nformasion ki pe done: enn an , me de-z-an, trwa-z-an , kat-r-an, sink an , si-z-an, set an, wit an, nef an, di-z-an, onz an, douz an , etc","""Recommendation for writing them should be as similar as possible, except in cases where it is not necessary to add tradition to make it easier to read the information given: one year, but two years, three years, four years, five years, six years, seven years, eight years, nine years, ten years, etc"""
73,"Dekoupaz mo Fason pou dekoup bann mo an Kreol (problem ki Grafi-larmoni pa finn aborde), li enn laspe lekritir ki kouver bann domenn ki boukou pli va st ki sinp kestion grafik","""My way of dividing words in Creole (a problem that Grafi-larmoni has not addressed), is a writing technique that covers domains that are much more advanced and simpler graphic questions"""
73,"Me li inportan ki nou evok detrwa sa bann laspe-la isi parski zot ena enn rol dan manier nou ekrir bann mo, sirtou si nou ankor dan faz standardizasion","""But it is important that we mention three of these areas here because they play a role in the way we write words, especially if we are still in the standardization phase"""
73,Nou pou evok kat laspe ki ena lien ek sa kestion-la: ( ) aglitinas ion ; ( ) tretman bann long mo ki forme par agli tinasion; ( ) tretman partkilie sertin mo kot servi prepozision « an » ; ( ) tretman bann mo kot servi adverb negasion « pa »,We will discuss four areas related to this issue: ( ) agglutination; ( ) treatment of long words formed by agglutination; ( ) treatment of certain words using the preposition 'an'; ( ) treatment of words using the negation adverb 'pa'
73,"Aglitinasion Fenomenn aglitinasion fer referans enn prosede lingwistik kot de mo ki ti existe separeman avan, finn kol an sam pou form enn nouvo mo","""Agglutination The phenomenon of agglutination refers to a linguistic process where two words that previously existed separately have merged to form a new word"""
74,Boukou mo kreol ki sorti depi Franse finn forme par sa pros ede-la (avek parfwa se rtin transformasion lor nivo prononsiasio n),A lot of my Creole that comes from French has been formed by this process of agglutination (with sometimes a little transformation in pronunciation)
74,"Bann mo kouma laport, lafnet, lame ek lipie finn forme gras-a prosede agliti nasion ki finn permet, sak fwa, de mo franse kol ansam e donn nesans enn nouvo mo: la+porte, la+fenêtre, la+main ek le+pied (avek transformasion dan prononsiasion) respekti vman","""Words such as door, window, hand, and foot have been formed by this agglutination process that allows, each time, the joining of my French words together and gives birth to a new word: la+porte, la+fenêtre, la+main, and le+pied (with transformation in pronunciation) truly respected"""
74,"Li inportan kan nou ekrir Kreol, ki nou respekte rezilta sa prosesis aglitinasion la, e pa kontigne ekir mo-la kouma li ti ete dan so lang orizinel, parski li finn vinn enn mo konpletman diferan","""It is important when we write Creole that we respect the results of this agglutination process, and not continue writing my language as it was in its original form, because it has become a completely different language"""
74,"Par exanp, lakaz pa gagn drwa ekrir « la case » ouswa pir, « la cage » an Kreol, sou pretext ki mo-la sorti depi Franse","""For example, the word for house cannot be written as ""la case"" or worse, ""la cage"" in Creole, on the pretext that my language comes from French"""
74,"Parski « la case » an Franse vedir enn ti kabann (Franse: cabane ; Angle: hut) e « la cage » vedir enn kazot pou zanimo (Franse: cage ; Angle: cage, hoop, hutch)","""Because « la case » in French means a small hut (French: cabane ; English: hut) and « la cage » means a small house for animals (French: cage ; English: cage, hoop, hutch)"""
74,"Par kont, lakaz li ekivo a seki Franse apel « maison » (Angle: house ouswa home ), landrwa kot dimounn reste ek viv","""On the other hand, by contrast, the equivalent of house is what French calls « maison » (English: house or home), the place where people live and dwell"""
74,"Tretman bann long mo ouswa bann mo opak ki forme par aglitinasion Si prosede aglitinasion finn permet kree bouko u mo an Kreol, li kree ousi enn problem lizibilite kan pe ekri r, si bann mo-la depas enn sertin longer","""The treatment of long words or their opposites formed by agglutination if the agglutination process has created many new words in Creole, it also creates a readability problem when writing, if the words exceed a certain length"""
74,"Par exanp bann mo kouma: anvwadfami , deplizanpli, detanz antan, masinnalave , etc","""For example, words like: anvwadfami, deplizanpli, detanz antan, masinnalave, etc."""
74,Se pou sa rezon-la ki dan seks ion,"For this reason, in section"
